79305,15104
21601,61077
50645,21744
1703,50675
69603,10850
70160,29493
12297,37938
43340,50880
42367,16075
35980,10080
50742,15022
77949,44381
15400,13210
57296,76641
66612,63716
13958,47812
53723,3540
41385,63552
74582,22625
74268,74248
28102,63729
39582,33479
1934,12188
28905,1678
51729,62512
2803,80297
23203,27619
24148,8178
4287,54831
23353,67002
73502,27458
81245,11968
49267,71624
66752,60194
2265,182
35334,26327
11040,51206
26535,78496
60218,43585
66496,57837
25770,4021
81222,51017
81271,40535
77566,27618
36943,74283
76333,71069
12218,20788
73994,35961
82479,21769
56222,23713
392,14667
64443,55353
12797,23676
45766,59715
48205,81516
45391,14117
12288,56427
63488,30364
57955,10836
34352,69764
22854,66759
39997,46131
46341,68934
81562,34906
82069,2504
61487,60110
22930,73832
9005,36158
49585,6872
36955,35445
51616,11265
1469,74347
49674,13357
47677,66565
3157,49386
61091,78651
79088,47010
32391,13468
36540,29273
59217,10484
77089,10433
67115,52447
17400,69011
63804,61535
34465,37626
70299,66710
20719,67965
26819,61110
44122,19325
55404,16988
1391,63923
74483,75914
68522,49636
16025,32414
54991,47760
76317,60990
52778,49417
57559,49971
74557,58182
35067,61287
82726,28910
35870,59884
46032,49486
36296,16833
27002,32807
74520,79721
81160,47004
68747,7093
28585,28467
60220,10435
46969,64989
6715,9789
74249,62698
25462,804
65090,20994
64804,6108
82828,22097
12410,78208
75785,57534
76561,21372
34820,66831
73776,23650
79644,32772
9505,78451
997,49305
29476,68276
64191,77528
77523,15718
80777,37739
78451,17089
39784,13401
14873,24572
81732,67640
80426,32554
2043,47797
46756,55553
10983,67646
66699,67330
12336,75187
77083,14487
19998,66722
8296,68834
77188,30188
69110,64224
37038,23168
44125,82184
6710,9124
28867,12320
32118,40502
48803,7885
61473,71866
61964,80990
52117,49950
81410,50764
16095,71084
54764,25503
80139,44302
48910,60162
11292,67733
11770,9248
14526,47069
16841,65029
55811,31027
63523,63373
11584,26733
38281,44050
25749,15580
21851,16474
40120,24110
25807,28144
76783,196
43491,75746
44700,73639
1241,74698
26475,10036
8783,80397
18195,59533
4770,14064
33414,41855
77691,40925
20888,61798
37062,77225
15673,5268
77699,6024
80541,68217
39207,62088
471,61343
22020,46566
80542,13597
33255,73948
9442,65766
30294,45175
55694,25843
77129,74463
37525,29934
33241,46495
41831,19057
39296,77749
79842,82202
48029,33637
266,28043
74253,38524
49790,62940
53810,5057
33013,59810
9277,20896
47876,36636
10191,43685
23212,74422
72490,5609
64048,3283
35731,51285
50834,62247
33800,64302
40353,76755
77540,40494
73424,71358
42436,20123
41854,35420
45345,11740
2408,61712
42918,50410
81731,41780
8707,32902
26211,5257
75589,33667
79632,33654
53274,73485
15571,36491
37352,55801
41720,67960
42366,24554
5673,7877
62145,27933
21875,77276
39476,45072
61547,58857
79842,2950
52920,9614
22574,65968
27449,52199
52331,34554
9328,56481
62738,2089
73126,81560
57973,38092
3953,46624
33660,21333
55328,49813
62137,47991
17131,32039
35923,7933
47336,31833
69837,21502
19644,56983
6451,36733
11315,33056
53695,45837
34546,41168
73693,79356
46313,71938
75996,27081
24640,54349
36986,47136
58542,65677
60665,43293
47533,32409
51317,7256
66496,44421
16915,26989
21065,68233
6258,47863
13888,24062
26214,54187
777,58081
6809,61239
82251,9580
51024,57497
19008,40726
53065,61861
65271,53567
80383,38459
27798,76222
57455,13801
3479,77064
27069,56917
69212,40780
81397,69626
3974,63611
43554,79867
49063,15493
27784,72703
42378,12788
6946,27525
58479,44182
53575,27955
30389,73921
15323,82641
35356,78965
60268,4157
36024,67488
22375,80562
8359,82595
52744,40810
59162,35963
58341,59165
10707,21816
25617,34210
54271,61788
36226,75873
68902,15191
56256,20626
82500,13882
2418,72230
40013,1402
30670,43498
25629,10834
12837,79103
68534,19029
74786,68990
33163,16376
28342,52773
53606,1283
67961,67310
6787,43477
34361,57575
23262,75508
17355,59419
40105,30216
79173,44734
7671,26529
21202,42235
81955,32822
68726,44056
9829,34876
42062,69315
13958,54793
11680,47956
10073,15073
28854,16009
60353,23884
71964,15224
54954,28682
8945,35329
50029,71951
59781,42552
49966,21030
19609,52864
46068,32874
18960,52038
75648,74885
4436,55816
12328,62434
79004,65015
29931,72199
44967,52705
10589,52887
26643,38292
50994,50382
71087,56765
81530,2098
345,64009
25239,63219
70808,36769
61448,17215
72889,2067
25562,17680
9372,68754
16677,49628
38553,30886
18372,78755
21167,7384
72547,81815
54066,71129
55556,24542
71290,26321
54946,5663
11479,48278
5507,71762
58707,12830
43639,16593
10886,59441
79939,13123
81852,7834
20270,22917
865,76038
79835,3271
6535,64037
67853,67073
49718,62626
82119,61113
75573,14612
80129,24941
11522,43955
7778,28263
50030,67029
66180,29132
34076,60231
18869,45853
48114,48668
24244,15642
8069,13443
24573,82153
6363,7332
71892,35086
11876,18621
61190,55461
43768,80099
31735,60234
19266,40729
35729,73867
69640,53086
14192,35381
64493,57435
1593,32515
80002,9917
58460,53625
18042,22662
26303,74036
47583,10535
53842,56397
50009,35790
69899,77011
53529,53620
79601,27743
61859,15780
37766,34660
44334,62246
53455,16952
52435,70367
16246,61307
14824,45161
23494,74779
30960,69247
35355,40043
80592,64989
4635,55562
47072,4099
75546,6343
73712,45844
46848,45333
24389,38998
77537,69909
69406,58260
25884,76313
60659,29213
36762,1062
26698,17150
34583,81259
6587,19726
60552,58190
52433,23814
1561,74604
75962,63990
75443,8014
25698,39128
80490,27599
5716,12792
915,4149
12122,65229
53194,54109
66817,26987
64557,44858
45035,54961
13249,50624
37122,11177
40371,27703
12424,80526
44281,74271
37027,13330
76856,25747
55098,22159
50343,15863
42752,43896
36760,59588
6945,33202
24270,58985
3739,26779
76077,44834
27074,1589
74244,33609
5894,42956
22989,50554
41667,7353
44769,15739
38933,2029
48435,72154
10672,62968
46910,56192
40565,82753
79042,70060
9162,39667
30663,42258
19093,76443
27611,22359
58033,56918
25655,39876
61409,7959
72744,48
14867,56292
19839,81590
16933,65208
23419,66997
76321,2004
79955,77317
16505,26808
11874,66555
24027,5821
38083,42060
12690,35708
61201,70230
2167,51119
72197,2347
29630,70347
54000,74267
57458,6221
73576,2904
2488,14530
36863,79741
59719,34542
26873,72073
72670,5095
17666,37038
27480,46834
39149,22334
61495,4524
58852,42548
81164,8786
1147,83007
68035,59544
71847,70844
22671,30584
62780,3747
69700,32327
3859,23969
34480,52919
23324,68122
16070,5781
31584,19820
22950,16532
62349,61004
67465,20195
10472,20150
39171,70798
8527,64133
56784,12229
29187,48876
24263,63313
69694,45927
63936,64924
35821,83036
72679,55405
82254,10282
7714,25257
26774,27148
62921,1385
51690,82826
64249,34467
10973,12417
66850,45100
73711,1757
36932,81061
10431,9157
21758,82821
22625,33727
1269,32546
49237,39149
48095,64302
37985,29697
69064,23415
13121,58714
31047,69532
32661,73633
63413,21138
58252,38396
79569,52126
59917,54274
29113,78248
57693,53435
64024,45098
48920,10615
22431,43217
46964,43533
66954,75601
71281,17302
49259,24629
4288,56636
9875,13509
45561,79323
29205,60497
45411,65882
82185,21763
1592,9103
72049,54968
6313,27259
59801,3663
28794,59136
32659,54228
49990,69346
9207,9467
70696,37513
58688,41199
908,77181
72495,35628
64452,77594
36085,3934
5727,59935
35983,18972
2713,29368
47032,82196
38378,57786
26179,78047
73002,75144
19475,10015
55695,8210
21317,5267
81397,55568
21161,56923
17765,60267
515,51957
74129,60698
38741,13473
29981,25486
63492,43147
57095,55351
9055,16166
24798,2045
28394,3187
3060,22887
63539,48255
29306,65194
53822,82409
60164,19444
58431,78340
41756,82811
71619,49309
61454,76005
34930,76931
55718,77256
37540,12
32389,59517
24523,17854
66249,71205
28753,12556
5603,12082
22843,29681
60691,24077
36026,29678
22661,82868
31391,70780
7746,65661
67863,68651
40593,9738
37423,53869
7497,74236
24369,45473
2478,12379
37119,34163
34957,5601
10723,46610
3099,72174
73858,7312
28180,82300
8457,706
18777,42111
22494,14451
3388,45117
10569,47296
2612,51228
29755,16545
78836,23908
38881,63868
30418,9643
55973,75971
21085,50588
23840,12696
17685,76285
13670,46119
61464,75525
60675,81252
3942,56899
54403,36339
81940,43608
28948,30886
15812,77459
13025,31548
66074,64653
70769,70879
51350,54161
76264,995
63346,14214
47282,72517
10878,25556
32091,63683
4615,12762
22290,61629
34362,70530
58954,60785
62642,73792
43869,41734
50067,16882
2622,70715
8538,56429
82406,17347
299,44677
79168,56832
58160,55703
70843,13597
51242,37476
10339,24321
13179,65674
62794,28309
71875,62921
66723,41599
974,44266
69684,67626
65023,78026
24293,26878
22000,10112
23270,57331
42164,12359
14795,35714
21158,31744
20362,7383
80652,78972
51577,67708
52149,80447
20676,4593
29467,28772
24999,55303
38514,21829
8107,46087
81750,29923
5429,59589
76417,47046
15258,12283
55172,22830
3904,79586
49529,7360
67414,19494
48533,5583
21502,72812
37744,69016
22109,29425
30795,82583
31181,55362
37094,33550
19248,80998
38510,13872
3435,68095
35351,78485
2738,718
54647,41575
58927,34348
76051,71163
21351,29716
76304,77494
31321,61934
16918,68659
68455,7575
37737,28083
230,73244
53584,30839
12322,75634
53570,48558
64860,50776
78432,19371
71269,70749
55019,22711
18985,12418
32152,51211
62999,64327
82626,76058
78266,69336
21001,42413
63330,3561
22917,37354
28415,4461
69297,2616
79349,16133
13719,77326
78427,75928
7814,50253
28229,10154
26277,12933
60080,14623
24453,30872
72197,22050
21801,13844
80365,39541
32097,72325
53703,48459
36627,37167
20029,38607
2100,65158
41632,637
34412,50642
27853,37303
21237,20289
59647,78361
7530,2019
71716,27542
35217,27696
7337,35632
22399,64880
74281,6552
56032,34578
82959,31166
12653,41997
68276,12001
32813,82141
19466,19315
43380,28206
61985,35050
45875,13974
49548,36820
61578,4914
47615,38321
82290,30232
32683,64326
62632,56620
41159,68768
72504,34896
30958,39709
50354,6628
39891,49565
21251,42309
32487,59972
28808,61350
77142,49836
77636,78350
51350,54759
67616,15920
15920,44796
11931,76277
31157,48903
16286,67798
82513,12388
78887,16801
8529,71163
14309,81850
43011,22135
77118,76966
24569,4077
65915,26537
27356,38782
38307,47796
23247,13396
20370,2440
51172,35154
3038,16932
58235,27095
60776,14281
19119,19776
54807,81245
65788,43143
77370,81859
74340,71523
35151,63394
18201,49750
23307,12832
79615,43570
27112,16159
72939,64932
37413,20240
5872,43260
79449,65349
66944,59182
79244,83022
14622,45218
67701,3978
39290,46077
66932,9123
79363,25035
26869,70301
71499,6908
81523,80334
10392,17690
13988,80224
9647,69848
49246,67986
53718,78082
62743,78497
50961,18469
80232,71900
76494,64491
70937,19642
58400,54632
69056,25491
78397,13941
82954,32653
21357,51269
34677,12488
72277,17140
19620,43145
71242,78519
66443,23272
69981,53986
21514,51447
6017,71927
68742,19091
58304,62388
30235,33150
40678,33987
7437,69290
52517,23893
5771,7956
46420,72002
1994,6794
18675,12259
7033,51826
70799,52175
82915,77025
28088,80073
56346,21691
24390,26539
81838,15528
67897,24803
23385,21361
54256,24619
31058,75424
65571,72229
82275,21128
43066,51963
38649,32191
70677,610
4473,6608
69180,45736
31167,29927
28329,65160
32652,17568
2827,18963
51906,42376
76974,69118
73395,33704
15492,57800
31648,35005
7084,67364
75945,51425
11859,60158
36715,8114
38878,60348
1807,48283
3745,65533
4103,16845
26157,32422
57724,44799
49987,51681
14537,10416
73836,11061
54788,43257
55631,10268
46438,22958
35021,28912
1158,63003
16256,62444
41158,67055
70137,27394
10203,3229
23966,54418
77523,48110
48279,81387
41528,62401
72103,885
45328,61059
3568,46786
60044,81056
65248,5249
13061,19612
29953,4720
45938,1399
68281,79016
70470,51760
8663,73613
3712,24776
47571,7869
39795,60890
19066,48483
4278,8732
81752,5883
51907,8413
22411,52324
23045,46200
43755,9641
60444,33290
46244,23201
33587,987
45581,21772
40298,79311
4195,61297
73289,40382
44765,46554
73463,17717
74359,3469
7375,78693
679,64355
59929,79199
33725,73449
31715,68690
47030,82242
25003,23368
16418,52393
42154,70048
49523,72696
46153,59208
44876,4363
17358,77474
45203,18555
17443,18573
19353,28648
67050,74298
74539,71010
39459,57828
43863,82295
20872,63237
34359,6262
49043,52422
57390,19572
78862,61766
23260,3986
843,1261
26797,8317
8403,81487
18549,62061
81147,4368
50726,38200
33330,37670
75549,17966
78876,23251
35956,57681
36682,39400
11987,25523
53796,28421
64744,23450
18877,78200
23963,47619
69381,75574
50063,56177
32201,52597
78043,62035
36976,12221
50617,10347
24686,1599
54819,30978
76613,34236
49625,18690
5526,50158
17008,69332
82357,482
56426,68833
47064,26355
44739,60448
30345,64712
18216,45114
50820,7379
80506,45727
28205,65838
47963,64657
50983,49863
80022,82537
20205,19099
59448,6813
36933,27863
44114,56186
80043,24854
72586,70639
26425,50115
49231,25613
55078,27873
63707,54375
17657,46047
81609,40757
33357,39909
69563,5131
63013,66099
59290,13706
75393,59498
53689,30321
57887,18791
29898,9528
42890,43891
43951,12507
48799,77898
78291,20173
64281,25205
35043,6860
28358,59897
3371,68451
73742,57063
76922,64925
4607,23881
53323,20342
8376,76296
82334,55157
56733,46850
74222,36276
68704,77227
50120,64079
39983,69631
78250,23182
26332,9630
54445,81961
79084,81062
9945,78640
29563,3862
59497,76513
10498,47199
32810,38517
72153,46910
54146,67375
24040,16029
3055,66305
16735,17400
80126,45010
39291,7444
1720,41687
21310,27837
16657,60662
3153,53420
63506,25231
24969,75866
34886,25599
20337,37641
28116,81132
14616,66212
16954,69331
25324,39764
77393,53380
34332,21911
27197,52693
39805,64792
19425,21882
78179,55483
7349,76430
44291,67550
31334,69859
80539,41991
15855,29349
19270,43469
14679,50305
21939,38248
35426,25874
23732,42627
40077,64403
54964,3916
60292,17393
65170,71795
50844,57191
28462,29906
25884,13573
1570,14371
26601,14120
44704,28280
82945,43129
72517,33631
27235,2082
82236,38648
22565,32788
58201,43469
7071,27604
4530,68016
21937,75275
29677,77776
7205,71377
33064,48006
66121,26419
25290,70433
34417,29974
79104,27085
20657,60027
22350,74352
16822,57596
48610,44722
35997,6423
21023,4051
76079,81442
8496,12955
26068,24270
527,41440
11023,3524
65212,2070
63700,1068
72059,31390
29228,19367
25555,57872
82437,33425
6587,45719
38374,38153
14136,29849
27245,25955
50815,77386
16086,52584
24769,10022
69239,37553
74282,51376
6021,71388
66785,10096
77523,29614
63209,81373
74295,76729
76606,58214
5984,40781
8611,60987
3598,34226
80461,66613
77102,63796
6789,55100
64414,38908
2412,66595
69726,1858
70909,73826
48474,37512
10865,13001
81867,51101
10463,75754
40241,26795
1392,72542
3467,56823
47723,65506
35554,5504
75270,34549
62788,43396
70111,59758
25931,66009
81776,23974
77397,72479
13605,20164
51175,22760
29890,22958
21092,8339
80385,35980
79479,25128
71108,18366
2408,74735
72662,81691
27031,48601
68378,26839
25049,64777
11559,61936
52245,50201
70340,70540
25680,13931
79301,62661
35657,76954
49232,11812
49993,81238
62965,72174
10611,45629
64800,25546
31017,71483
36986,67846
24132,19667
34005,45374
11698,80356
62131,59748
69741,56234
14423,19945
55273,74267
6509,22584
40913,29568
41513,27804
63502,68397
46352,30676
33594,66456
47278,71249
50973,12321
41199,60580
73764,63661
38723,62916
36819,63861
58340,28040
81598,63972
82167,79758
58451,77575
8713,50662
8624,53055
21673,74227
42001,62340
13163,41507
76247,66446
6019,56470
47447,55272
76765,8547
45491,9928
37605,1170
18880,10323
18339,49559
60989,7478
52095,17873
48567,55652
77112,8716
75127,12409
17328,74689
71971,60612
52429,66755
30130,30644
12884,14152
22247,2668
75695,69259
56459,12184
64103,60983
56685,36379
42929,44658
44710,625
81351,46857
27845,31924
12157,11363
46867,12388
15540,34161
57121,33067
4633,73919
58630,46419
49303,64729
42822,67777
44014,40457
10920,67477
13150,8501
34574,38885
31468,60720
3561,1475
16962,54785
29482,49212
66693,73859
18898,56690
40006,44082
39108,7090
55990,64574
45312,51239
2032,64953
24213,12903
15471,41093
31284,58209
17593,60535
20162,59097
72900,35332
30598,13402
3573,30381
66444,62724
73789,63484
41794,76690
43223,80045
67740,81292
65731,47704
17994,50485
69598,61422
32943,24138
27294,78728
47297,28984
50039,76690
24855,26353
43254,32480
19109,48062
33774,53453
70526,17856
12545,47664
15970,12823
28786,72649
13099,64484
71606,283
64114,16689
71547,25981
53203,27700
47607,4343
8413,56966
47379,74716
55127,27032
9820,73954
77259,69209
63552,19838
23099,35142
51002,13278
36806,9439
53088,31414
21973,9592
31793,64618
23186,30132
78397,44745
32194,30394
54840,19845
14624,22930
31542,10079
77428,40818
79834,62044
57732,52754
68210,55702
42491,21842
10979,25800
12076,37554
72328,43749
1271,35512
6712,46078
75377,36203
44096,14830
11688,49156
15715,67726
57550,5031
40353,21925
47303,14491
46668,43836
31528,78247
30967,57929
61563,62126
10828,18604
1837,24437
75015,65186
48959,51819
8546,30860
36566,20651
75704,48508
77641,76672
18512,70518
40293,77782
29343,33086
40061,41832
37095,64766
14400,72780
39651,21739
73430,4357
74207,12631
40725,39252
1761,32294
48744,45631
60249,33922
76539,55409
29202,14409
39879,15647
14574,43695
59959,6280
22418,57619
56052,43641
50002,56297
